sa2_name_2011,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,points1,focal_longitude1,focal_latitude1,focal_distance1,angle1,rownumber,hex_long,hex_lat,hex_id
Canning Vale - West,115.90640954224736,-32.08850095397088,Perth,115.8399987,-31.95501463,16076.703217672766,157.1117536576773,Perth,115.8399987,-31.95501463,16076.703217672766,157.1117536576773,641,116.69563915835629,-32.694895979084365,84355
Keilor,144.84434678785405,-37.71886283747619,Melbourne,144.9750162,-37.82003131,16082.157611625873,-45.554992293765736,Melbourne,144.9750162,-37.82003131,16082.157611625873,-45.554992293765736,642,144.3956391583563,-36.678612836492775,73040
Manly - Fairlight,151.2883930555896,-33.803063172427144,Sydney,151.1851798,-33.92001097,16108.620785182184,36.2076252275273,Sydney,151.1851798,-33.92001097,16108.620785182184,36.2076252275273,643,151.99563915835628,-33.5609213828688,82042
Richardson,149.11386484962884,-35.42785265911579,Canberra,149.1290262,-35.28302855,16126.856699371327,-175.11546209594135,Canberra,149.1290262,-35.28302855,16126.856699371327,-175.11546209594135,644,148.69563915835627,-36.50540775573589,73559
Tullamarine,144.87722657055733,-37.69617589912317,Melbourne,144.9750162,-37.82003131,16224.585861130849,-31.94322229762442,Melbourne,144.9750162,-37.82003131,16224.585861130849,-31.94322229762442,645,143.8956391583563,-37.19822807876344,71543
Cheltenham - Highett (West),145.03796518651794,-37.957452429843784,Melbourne,144.9750162,-37.82003131,16227.036771754712,160.10503836918636,Melbourne,144.9750162,-37.82003131,16227.036771754712,160.10503836918636,646,145.1956391583563,-38.75707380557543,67068
Illawong - Alfords Point,151.03382228261276,-33.99476549899098,Sydney,151.1851798,-33.92001097,16262.85499692752,-120.72918107295536,Sydney,151.1851798,-33.92001097,16262.85499692752,-120.72918107295536,647,150.3956391583563,-34.94656202892391,78050
Sheidow Park - Trott Park,138.53821052245073,-35.07247773693165,Adelaide,138.6000048,-34.93498777,16262.893028971535,-159.7712078632206,Adelaide,138.6000048,-34.93498777,16262.893028971535,-159.7712078632206,648,138.2956391583563,-35.81258743270834,75499
Montmorency - Briar Hill,145.1196290038387,-37.72879257980678,Melbourne,144.9750162,-37.82003131,16274.955049178034,51.35898187412072,Melbourne,144.9750162,-37.82003131,16274.955049178034,51.35898187412072,649,145.8956391583563,-36.85181791724966,72549
Rochedale - Burbank,153.14633103344704,-27.563779028906588,Brisbane,153.0350927,-27.45503091,16309.950250430118,137.7585708705002,Brisbane,153.0350927,-27.45503091,16309.950250430118,137.7585708705002,650,153.8956391583563,-27.845153717891506,98485
Runcorn,153.0768240690607,-27.5982771865526,Brisbane,153.0350927,-27.45503091,16400.057609492054,165.5048989096863,Brisbane,153.0350927,-27.45503091,16400.057609492054,165.5048989096863,651,153.7956391583563,-28.364768960162166,96991
Isabella Plains,149.0940551238067,-35.42804467747672,Canberra,149.1290262,-35.28302855,16400.15185689132,-168.86303043077075,Canberra,149.1290262,-35.28302855,16400.15185689132,-168.86303043077075,652,148.3956391583563,-36.332202674979,74056
Strathpine - Brendale,152.98317755929958,-27.31432410084369,Brisbane,153.0350927,-27.45503091,16415.60278992661,-18.12755953489095,Brisbane,153.0350927,-27.45503091,16415.60278992661,-18.12755953489095,653,152.3956391583563,-26.63271815259329,101964
Bald Hills,153.01948639378284,-27.30750220293453,Brisbane,153.0350927,-27.45503091,16420.37544955195,-5.362651504335281,Brisbane,153.0350927,-27.45503091,16420.37544955195,-5.362651504335281,654,152.49563915835628,-26.459513071836405,102462
Auburn,151.0256423809881,-33.8548211776917,Sydney,151.1851798,-33.92001097,16434.512603774292,-63.74772634430123,Sydney,151.1851798,-33.92001097,16434.512603774292,-63.74772634430123,655,150.2956391583563,-33.04130614059814,83527
Enoggera Reservoir,152.87056536522115,-27.433479734695148,Brisbane,153.0350927,-27.45503091,16439.912855011702,-81.56589676247302,Brisbane,153.0350927,-27.45503091,16439.912855011702,-81.56589676247302,656,151.99563915835628,-26.979128314107065,100966
Kingsley,115.80075341216398,-31.810336939383152,Perth,115.8399987,-31.95501463,16466.71311152961,-12.960659295181772,Perth,115.8399987,-31.95501463,16466.71311152961,-12.960659295181772,657,115.89563915835629,-30.962845171515482,89331
Woodroffe,130.98018189231263,-12.501702792422298,Darwin,130.8500386,-12.42535398,16477.657648811615,120.98384968495236,Darwin,130.8500386,-12.42535398,16477.657648811615,120.98384968495236,658,131.3956391583563,-12.77631169204227,141699
St Albans - South,144.80775353490617,-37.7533242579877,Melbourne,144.9750162,-37.82003131,16489.33204243126,-63.171412491007075,Melbourne,144.9750162,-37.82003131,16489.33204243126,-63.171412491007075,659,143.69563915835627,-37.54463824027722,70546
Bridgewater - Gagebrook,147.17922321256898,-42.72825425929016,Hobart,147.2950297,-42.85000853,16514.26010551163,-34.8760761139938,Hobart,147.2950297,-42.85000853,16514.26010551163,-34.8760761139938,660,147.09563915835628,-42.394380501470074,56619
St Agnes - Ridgehaven,138.72480380823274,-34.8272119142723,Adelaide,138.6000048,-34.93498777,16526.568667861604,43.492910538615796,Adelaide,138.6000048,-34.93498777,16526.568667861604,43.492910538615796,661,139.3956391583563,-34.600151867410126,78991
Brighton - Pontville,147.30234907315378,-42.701263608709446,Hobart,147.2950297,-42.85000853,16534.742538704453,2.066097250467465,Hobart,147.2950297,-42.85000853,16534.742538704453,2.066097250467465,662,147.49563915835628,-42.394380501470074,56621
Madeley - Darch - Landsdale,115.847612838845,-31.80510365194042,Perth,115.8399987,-31.95501463,16638.498603010554,2.467598870155265,Perth,115.8399987,-31.95501463,16638.498603010554,2.467598870155265,663,116.09563915835628,-30.962845171515482,89332
Palmerston - North,130.99267624287643,-12.48012829302683,Darwin,130.8500386,-12.42535398,16649.10253222619,111.45244046099042,Darwin,130.8500386,-12.42535398,16649.10253222619,111.45244046099042,664,130.7956391583563,-12.429901530528497,142692
Sutherland - Kirrawee,151.06392524266187,-34.03198651695266,Sydney,151.1851798,-33.92001097,16728.088261445442,-138.04256529053012,Sydney,151.1851798,-33.92001097,16728.088261445442,-138.04256529053012,665,150.59563915835628,-34.94656202892391,78051
Thorneside,153.2011080999196,-27.484536402001435,Brisbane,153.0350927,-27.45503091,16731.435968391484,101.28880827962173,Brisbane,153.0350927,-27.45503091,16731.435968391484,101.28880827962173,666,153.8956391583563,-28.19156387940528,97489
Gymea - Grays Point,151.08498940158393,-34.045728867946856,Sydney,151.1851798,-33.92001097,16738.311239273688,-146.51400192352148,Sydney,151.1851798,-33.92001097,16738.311239273688,-146.51400192352148,667,150.7956391583563,-34.94656202892391,78052
Inala - Richlands,152.96292120197364,-27.591762178233733,Brisbane,153.0350927,-27.45503091,16745.25872885516,-154.89923523570886,Brisbane,153.0350927,-27.45503091,16745.25872885516,-154.89923523570886,668,152.8956391583563,-28.884384202432834,95492
South Lake - Cockburn Central,115.84283489388545,-32.1062818273191,Perth,115.8399987,-31.95501463,16775.81701859598,179.08859560475082,Perth,115.8399987,-31.95501463,16775.81701859598,179.08859560475082,669,115.89563915835629,-33.04130614059814,83355
Beechboro,115.95149139662733,-31.836988903584846,Perth,115.8399987,-31.95501463,16808.37983055327,38.700650557111715,Perth,115.8399987,-31.95501463,16808.37983055327,38.700650557111715,670,116.7956391583563,-31.482460413786146,87842
Macquarie Park - Marsfield,151.11877942921117,-33.7786347216185,Sydney,151.1851798,-33.92001097,16842.561732725564,-21.290506390544827,Sydney,151.1851798,-33.92001097,16842.561732725564,-21.290506390544827,671,150.8956391583563,-32.694895979084365,84526
Midland - Guildford,116.00347208615091,-31.894710494607388,Perth,115.8399987,-31.95501463,16843.936208093175,66.46536418197724,Perth,115.8399987,-31.95501463,16843.936208093175,66.46536418197724,672,116.59563915835629,-32.1752807368137,85849
Canning Vale - East,115.93002890472783,-32.08621707463544,Perth,115.8399987,-31.95501463,16852.48838619409,149.78554084972308,Perth,115.8399987,-31.95501463,16852.48838619409,149.78554084972308,673,116.09563915835628,-33.04130614059814,83356
Eastwood - Denistone,151.0856343240924,-33.7919286583662,Sydney,151.1851798,-33.92001097,16932.143056428773,-32.81120319881066,Sydney,151.1851798,-33.92001097,16932.143056428773,-32.81120319881066,674,150.69563915835627,-32.694895979084365,84525
Happy Valley,138.5810814143857,-35.08684133862604,Adelaide,138.6000048,-34.93498777,16935.126287541716,-174.1668087448034,Adelaide,138.6000048,-34.93498777,16935.126287541716,-174.1668087448034,675,138.7956391583563,-35.98579251346523,75004
Parafield Gardens,138.61077962807508,-34.7825423621432,Adelaide,138.6000048,-34.93498777,16940.725176863965,3.316206874978656,Adelaide,138.6000048,-34.93498777,16940.725176863965,3.316206874978656,676,138.69563915835627,-34.08053662513946,80481
Templestowe,145.14862718493896,-37.75405408216748,Melbourne,144.9750162,-37.82003131,16955.636739372705,64.26528814102065,Melbourne,144.9750162,-37.82003131,16955.636739372705,64.26528814102065,677,145.8956391583563,-37.891048401791,69561
Bibra Industrial,115.80885822058195,-32.10580942138394,Perth,115.8399987,-31.95501463,16978.063487380696,-170.06152184343276,Perth,115.8399987,-31.95501463,16978.063487380696,-170.06152184343276,678,115.69563915835627,-33.04130614059814,83354
Dry Creek - North,138.56832370415933,-34.783502490602494,Adelaide,138.6000048,-34.93498777,17053.413790138588,-9.728555223228492,Adelaide,138.6000048,-34.93498777,17053.413790138588,-9.728555223228492,679,138.7956391583563,-33.90733154438257,80980
Kowen,149.3135890027499,-35.310850373125575,Canberra,149.1290262,-35.28302855,17068.788600113803,100.41114215448478,Canberra,149.1290262,-35.28302855,17068.788600113803,100.41114215448478,680,149.3956391583563,-35.29297219043768,77049
Clarinda - Oakleigh South,145.09902134405584,-37.93857887677533,Melbourne,144.9750162,-37.82003131,17092.530010958675,140.41736190897436,Melbourne,144.9750162,-37.82003131,17092.530010958675,140.41736190897436,681,145.49563915835628,-38.93027888633232,66571
Jandakot,115.86325198518104,-32.10791618786501,Perth,115.8399987,-31.95501463,17096.60010016655,172.64738579431202,Perth,115.8399987,-31.95501463,17096.60010016655,172.64738579431202,682,116.29563915835628,-33.04130614059814,83357
North Coogee,115.75938897052957,-32.09305913030219,Perth,115.8399987,-31.95501463,17096.990433129955,-153.63954999010986,Perth,115.8399987,-31.95501463,17096.990433129955,-153.63954999010986,683,115.49563915835628,-33.04130614059814,83353
Moorabbin - Heatherton,145.07932403513746,-37.950366132112244,Melbourne,144.9750162,-37.82003131,17131.144147096507,147.6899679620337,Melbourne,144.9750162,-37.82003131,17131.144147096507,147.6899679620337,684,145.2956391583563,-38.93027888633232,66570
Condell Park,150.99999951886153,-33.92674229025506,Sydney,151.1851798,-33.92001097,17139.51538779853,-92.4566576139344,Sydney,151.1851798,-33.92001097,17139.51538779853,-92.4566576139344,685,149.7956391583563,-34.600151867410126,79043
Riverhills,152.90967298568182,-27.56201901405698,Brisbane,153.0350927,-27.45503091,17149.86528371794,-133.8548190098267,Brisbane,153.0350927,-27.45503091,17149.86528371794,-133.8548190098267,686,151.8956391583563,-27.845153717891506,98475
Doncaster East,145.16382947853924,-37.77884933660655,Melbourne,144.9750162,-37.82003131,17245.83062861338,74.51095669065467,Melbourne,144.9750162,-37.82003131,17245.83062861338,74.51095669065467,687,146.1956391583563,-37.71784332103411,70061
Forestville - Killarney Heights,151.21592089849622,-33.76654014119099,Sydney,151.1851798,-33.92001097,17259.114708368135,9.437047772146979,Sydney,151.1851798,-33.92001097,17259.114708368135,9.437047772146979,688,151.69563915835627,-33.04130614059814,83534
Bonython,149.07825392467055,-35.43329705969043,Canberra,149.1290262,-35.28302855,17298.781118377865,-164.57945165495119,Canberra,149.1290262,-35.28302855,17298.781118377865,-164.57945165495119,689,149.09563915835628,-36.50540775573589,73561
Pinjarra Hills - Pullenvale,152.8783864242462,-27.525016651491672,Brisbane,153.0350927,-27.45503091,17319.2877766221,-116.6867094084357,Brisbane,153.0350927,-27.45503091,17319.2877766221,-116.6867094084357,690,151.7956391583563,-28.018358798648393,97977
Torrens Island,138.52883754308726,-34.790299562432565,Adelaide,138.6000048,-34.93498777,17320.475646984425,-21.958103481754122,Adelaide,138.6000048,-34.93498777,17320.475646984425,-21.958103481754122,691,137.99563915835628,-34.25374170589635,79980
Hallett Cove,138.51091781214996,-35.07288590431091,Adelaide,138.6000048,-34.93498777,17325.676180975104,-152.08775340773542,Adelaide,138.6000048,-34.93498777,17325.676180975104,-152.08775340773542,692,137.8956391583563,-35.46617727119457,76493
Glen Waverley - West,145.1560707634815,-37.88171738927076,Melbourne,144.9750162,-37.82003131,17343.36067077374,113.28386247399776,Melbourne,144.9750162,-37.82003131,17343.36067077374,113.28386247399776,693,144.7956391583563,-38.75707380557543,67066
Manly Vale - Allambie Heights,151.25123530059747,-33.77364083122048,Sydney,151.1851798,-33.92001097,17348.257903405836,20.52813048982836,Sydney,151.1851798,-33.92001097,17348.257903405836,20.52813048982836,694,151.7956391583563,-33.214511221355025,83037
Ermington - Rydalmere,151.0503083452496,-33.81100705567069,Sydney,151.1851798,-33.92001097,17376.118931951794,-45.736635012009884,Sydney,151.1851798,-33.92001097,17376.118931951794,-45.736635012009884,695,149.7956391583563,-33.5609213828688,82031
Forest Hill,145.17092750882856,-37.83988025558827,Melbourne,144.9750162,-37.82003131,17387.227883013,97.24961006814968,Melbourne,144.9750162,-37.82003131,17387.227883013,97.24961006814968,696,145.99563915835628,-37.025022998006555,72052
Spearwood,115.7829138059035,-32.10427515842257,Perth,115.8399987,-31.95501463,17407.440572743842,-162.0204896389733,Perth,115.8399987,-31.95501463,17407.440572743842,-162.0204896389733,697,115.39563915835629,-32.86810105984125,83851
Bundoora - North,145.07154824896287,-37.68281578354463,Melbourne,144.9750162,-37.82003131,17444.79719803306,29.055231341597903,Melbourne,144.9750162,-37.82003131,17444.79719803306,29.055231341597903,698,145.1956391583563,-36.678612836492775,73044
Clayton,145.13213440279355,-37.9159439104444,Melbourne,144.9750162,-37.82003131,17448.72246442645,127.66584035437333,Melbourne,144.9750162,-37.82003131,17448.72246442645,127.66584035437333,699,145.99563915835628,-38.41066364406166,68068
Campbellfield - Coolaroo,144.95185596458543,-37.66387376608767,Melbourne,144.9750162,-37.82003131,17452.033902388666,-6.682147597024485,Melbourne,144.9750162,-37.82003131,17452.033902388666,-6.682147597024485,700,144.8956391583563,-36.50540775573589,73540
Laverton,144.7780330475907,-37.839506050032405,Melbourne,144.9750162,-37.82003131,17475.688785429986,-97.07427674817275,Melbourne,144.9750162,-37.82003131,17475.688785429986,-97.07427674817275,701,143.7956391583563,-37.71784332103411,70049
Bakewell,130.9933896261784,-12.496842391331045,Darwin,130.8500386,-12.42535398,17476.14413069462,117.03910799282961,Darwin,130.8500386,-12.42535398,17476.14413069462,117.03910799282961,702,131.09563915835628,-12.949516772799157,141199
Algester,153.03240444041538,-27.61280370732625,Brisbane,153.0350927,-27.45503091,17485.194179551076,-179.1337655871406,Brisbane,153.0350927,-27.45503091,17485.194179551076,-179.1337655871406,703,152.49563915835628,-28.884384202432834,95490
Calwell,149.10701199607,-35.44044757842754,Canberra,149.1290262,-35.28302855,17579.490912088197,-173.4874229790387,Canberra,149.1290262,-35.28302855,17579.490912088197,-173.4874229790387,704,148.8956391583563,-36.50540775573589,73560
Cheltenham - Highett (East),145.06608839219615,-37.961178418667245,Melbourne,144.9750162,-37.82003131,17595.96817956096,152.9866086273072,Melbourne,144.9750162,-37.82003131,17595.96817956096,152.9866086273072,705,145.8956391583563,-38.583868724818544,67569
Gladstone Park - Westmeadows,144.8908035163253,-37.6762761844223,Melbourne,144.9750162,-37.82003131,17597.379354108176,-24.827928730251802,Melbourne,144.9750162,-37.82003131,17597.379354108176,-24.827928730251802,706,143.99563915835628,-37.025022998006555,72042
Lalor,145.00398083593535,-37.66289390194936,Melbourne,144.9750162,-37.82003131,17626.848010334314,8.284286328443514,Melbourne,144.9750162,-37.82003131,17626.848010334314,8.284286328443514,707,145.59563915835628,-36.678612836492775,73046
